"Ix","Iz"
1e-08,-5.57e-06
1.07189131921e-08,-5.59e-06
1.14895100019e-08,-5.61e-06
1.23155060329e-08,-5.63e-06
1.32008840083e-08,-5.64e-06
1.41499129743e-08,-5.66e-06
1.51671688847e-08,-5.68e-06
1.62575566644e-08,-5.7e-06
1.74263338601e-08,-5.72e-06
1.86791359902e-08,-5.74e-06
2.00220037182e-08,-5.76e-06
2.14614119786e-08,-5.79e-06
2.30043011977e-08,-5.82e-06
2.46581107582e-08,-5.84e-06
2.64308148697e-08,-5.87e-06
2.83309610184e-08,-5.9e-06
3.03677111804e-08,-5.93e-06
3.25508859984e-08,-5.96e-06
3.48910121341e-08,-6e-06
3.73993730248e-08,-6.04e-06
4.0088063289e-08,-6.08e-06
4.29700470432e-08,-6.12e-06
4.60592204115e-08,-6.17e-06
4.93704785284e-08,-6.22e-06
5.29197873596e-08,-6.27e-06
5.67242606849e-08,-6.33e-06
6.08022426165e-08,-6.38e-06
6.51733960488e-08,-6.45e-06
6.98587974679e-08,-6.51e-06
7.48810385759e-08,-6.58e-06
8.02643352226e-08,-6.66e-06
8.60346441668e-08,-6.73e-06
9.22197882333e-08,-6.81e-06
9.88495904663e-08,-6.9e-06
1.05956017928e-07,-6.99e-06
1.13573335834e-07,-7.09e-06
1.21738272774e-07,-7.19e-06
1.30490197801e-07,-7.3e-06
1.39871310265e-07,-7.41e-06
1.49926843279e-07,-7.54e-06
1.60705281826e-07,-7.66e-06
1.7225859654e-07,-7.8e-06
1.8464249429e-07,-7.94e-06
1.97916686785e-07,-8.08e-06
2.12145178491e-07,-8.27e-06
2.27396575236e-07,-8.44e-06
2.43744415012e-07,-8.6e-06
2.61267522556e-07,-8.79e-06
2.80050389418e-07,-8.97e-06
3.00183581358e-07,-9.16e-06
3.21764175025e-07,-9.37e-06
3.44896226041e-07,-9.59e-06
3.6969127072e-07,-9.82e-06
3.9626886387e-07,-1.006e-05
4.24757155254e-07,-1.031e-05
4.55293507487e-07,-1.057e-05
4.88025158365e-07,-1.084e-05
5.23109930806e-07,-1.113e-05
5.60716993821e-07,-1.142e-05
6.01027678207e-07,-1.173e-05
6.44236350872e-07,-1.205e-05
6.90551352016e-07,-1.239e-05
7.40195999692e-07,-1.274e-05
7.9340966658e-07,-1.31e-05
8.5044893418e-07,-1.348e-05
9.11588829975e-07,-1.387e-05
9.77124153535e-07,-1.428e-05
1.04737089796e-06,-1.472e-05
1.12266777351e-06,-1.516e-05
1.20337784078e-06,-1.562e-05
1.28989026125e-06,-1.61e-05
1.38262217376e-06,-1.659e-05
1.4820207058e-06,-1.711e-05
1.58856512943e-06,-1.765e-05
1.70276917223e-06,-1.821e-05
1.82518349432e-06,-1.878e-05
1.95639834352e-06,-1.937e-05
2.09704640132e-06,-2.04e-05
2.24780583355e-06,-2.1e-05
2.40940356024e-06,-2.17e-05
2.58261876068e-06,-2.24e-05
2.76828663039e-06,-2.31e-05
2.96730240819e-06,-2.39e-05
3.18062569279e-06,-2.46e-05
3.40928506975e-06,-2.55e-05
3.65438307096e-06,-2.63e-05
3.91710149081e-06,-2.72e-05
4.19870708444e-06,-2.81e-05
4.5005576757e-06,-2.91e-05
4.82410870417e-06,-3.01e-05
5.1709202429e-06,-3.11e-05
5.54266452066e-06,-3.21e-05
5.94113398497e-06,-3.32e-05
6.36824994472e-06,-3.44e-05
6.82607183427e-06,-3.55e-05
7.31680714343e-06,-3.68e-05
7.84282206134e-06,-3.8e-05
8.40665288562e-06,-3.93e-05
9.01101825167e-06,-4.06e-05
9.65883224116e-06,-4.2e-05
1.0353218433e-05,-4.36e-05
1.10975249641e-05,-4.51e-05
1.18953406737e-05,-4.66e-05
1.27505124071e-05,-4.82e-05
1.36671635646e-05,-4.99e-05
1.46497139831e-05,-5.16e-05
1.57029012473e-05,-5.34e-05
1.68318035333e-05,-5.53e-05
1.80418640939e-05,-5.72e-05
1.93389175046e-05,-5.92e-05
2.0729217796e-05,-6.14e-05
2.22194686094e-05,-6.35e-05
2.38168555198e-05,-6.57e-05
2.55290806824e-05,-6.8e-05
2.73643999707e-05,-7.03e-05
2.93316627839e-05,-7.27e-05
3.14403547159e-05,-7.52e-05
3.37006432927e-05,-7.78e-05
3.61234269971e-05,-8.05e-05
3.87203878181e-05,-8.33e-05
