"Ix","Iz"
1e-08,-1e-09
1.07189131921e-08,-1.2e-09
1.14895100019e-08,-1.1e-09
1.23155060329e-08,-8e-10
1.32008840083e-08,-8e-10
1.41499129743e-08,-1.1e-09
1.51671688847e-08,-1.1e-09
1.62575566644e-08,-1.5e-09
1.74263338601e-08,-1.4e-09
1.86791359902e-08,-1.7e-09
2.00220037182e-08,-1.7e-09
2.14614119786e-08,-1.9e-09
2.30043011977e-08,-1.8e-09
2.46581107582e-08,-1.9e-09
2.64308148697e-08,-2.3e-09
2.83309610184e-08,-1.9e-09
3.03677111804e-08,-1.9e-09
3.25508859984e-08,-2.1e-09
3.48910121341e-08,-2.1e-09
3.73993730248e-08,-2.3e-09
4.0088063289e-08,-2.4e-09
4.29700470432e-08,-2.6e-09
4.60592204115e-08,-2.6e-09
4.93704785284e-08,-2.9e-09
5.29197873596e-08,-2.9e-09
5.67242606849e-08,-3e-09
6.08022426165e-08,-3e-09
6.51733960488e-08,-3.5e-09
6.98587974679e-08,-3.6e-09
7.48810385759e-08,-3.6e-09
8.02643352226e-08,-3.8e-09
8.60346441668e-08,-4.4e-09
9.22197882333e-08,-4.1e-09
9.88495904663e-08,-4.6e-09
1.05956017928e-07,-4.8e-09
1.13573335834e-07,-5.2e-09
1.21738272774e-07,-5.5e-09
1.30490197801e-07,-5.6e-09
1.39871310265e-07,-6e-09
1.49926843279e-07,-6.2e-09
1.60705281826e-07,-6.9e-09
1.7225859654e-07,-6.8e-09
1.8464249429e-07,-7.2e-09
1.97916686785e-07,-8.1e-09
2.12145178491e-07,-8.4e-09
2.27396575236e-07,-9e-09
2.43744415012e-07,-9.3e-09
2.61267522556e-07,-1.02e-08
2.80050389418e-07,-1.07e-08
3.00183581358e-07,-1.11e-08
3.21764175025e-07,-1.22e-08
3.44896226041e-07,-1.3e-08
3.6969127072e-07,-1.36e-08
3.9626886387e-07,-1.48e-08
4.24757155254e-07,-1.54e-08
4.55293507487e-07,-1.68e-08
4.88025158365e-07,-1.81e-08
5.23109930806e-07,-1.9e-08
5.60716993821e-07,-2.02e-08
6.01027678207e-07,-2.18e-08
6.44236350872e-07,-2.34e-08
6.90551352016e-07,-2.53e-08
7.40195999692e-07,-2.68e-08
7.9340966658e-07,-2.87e-08
8.5044893418e-07,-3.03e-08
9.11588829975e-07,-3.25e-08
9.77124153535e-07,-3.45e-08
1.04737089796e-06,-3.74e-08
1.12266777351e-06,-3.99e-08
1.20337784078e-06,-4.27e-08
1.28989026125e-06,-4.56e-08
1.38262217376e-06,-4.88e-08
1.4820207058e-06,-5.22e-08
1.58856512943e-06,-5.58e-08
1.70276917223e-06,-5.94e-08
1.82518349432e-06,-6.38e-08
1.95639834352e-06,-6.86e-08
2.09704640132e-06,-7.23e-08
2.24780583355e-06,-7.76e-08
2.40940356024e-06,-8.28e-08
2.58261876068e-06,-8.89e-08
2.76828663039e-06,-9.51e-08
2.96730240819e-06,-1.02e-07
3.18062569279e-06,-1.091e-07
3.40928506975e-06,-1.168e-07
3.65438307096e-06,-1.247e-07
3.91710149081e-06,-1.336e-07
4.19870708444e-06,-1.434e-07
4.5005576757e-06,-1.536e-07
4.82410870417e-06,-1.644e-07
5.1709202429e-06,-1.761e-07
5.54266452066e-06,-1.89e-07
5.94113398497e-06,-2.04e-07
6.36824994472e-06,-2.19e-07
6.82607183427e-06,-2.34e-07
7.31680714343e-06,-2.51e-07
7.84282206134e-06,-2.69e-07
8.40665288562e-06,-2.89e-07
9.01101825167e-06,-3.09e-07
9.65883224116e-06,-3.32e-07
1.0353218433e-05,-3.56e-07
1.10975249641e-05,-3.81e-07
1.18953406737e-05,-4.09e-07
1.27505124071e-05,-4.38e-07
1.36671635646e-05,-4.69e-07
1.46497139831e-05,-5.03e-07
1.57029012473e-05,-5.39e-07
1.68318035333e-05,-5.78e-07
1.80418640939e-05,-6.19e-07
1.93389175046e-05,-6.63e-07
2.0729217796e-05,-7.03e-07
2.22194686094e-05,-7.51e-07
2.38168555198e-05,-8.05e-07
2.55290806824e-05,-8.64e-07
2.73643999707e-05,-9.26e-07
2.93316627839e-05,-9.94e-07
3.14403547159e-05,-1.065e-06
3.37006432927e-05,-1.141e-06
3.61234269971e-05,-1.221e-06
3.87203878181e-05,-1.309e-06
4.15040475785e-05,-1.404e-06
4.44878283113e-05,-1.505e-06
4.76861169771e-05,-1.613e-06
5.11143348344e-05,-1.728e-06
5.47890117959e-05,-1.855e-06
5.87278661319e-05,-1.989e-06
6.29498899022e-05,-2.15e-06
6.74754405311e-05,-2.3e-06
7.23263389648e-05,-2.47e-06
7.75259748863e-05,-2.64e-06
8.30994194935e-05,-2.83e-06
8.90735463861e-05,-3.04e-06
9.54771611421e-05,-3.27e-06
0.000102341140211,-3.5e-06
0.000109698579789,-3.75e-06
0.000117584955405,-4.03e-06
0.000126038292968,-4.32e-06
0.00013509935212,-4.63e-06
0.000144811822767,-4.96e-06
0.000155222535743,-5.32e-06
0.000166381688608,-5.7e-06
0.000178343087693,-6.11e-06
0.000191164407539,-6.55e-06
0.000204907468982,-6.98e-06
0.000219638537242,-7.47e-06
0.000235428641432,-8.01e-06
0.000252353917043,-8.59e-06
0.000270495973046,-9.22e-06
0.000289942285388,-9.9e-06
0.000310786618778,-1.062e-05
0.000333129478793,-1.138e-05
0.00035707859649,-1.218e-05
0.000382749447852,-1.305e-05
0.000410265810583,-1.402e-05
0.00043976036093,-1.503e-05
0.000471375313412,-1.611e-05
0.000505263106534,-1.728e-05
0.000541587137808,-1.854e-05
0.000580522551609,-1.989e-05
0.000622257083673,-2.17e-05
0.000666991966303,-2.32e-05
0.00071494289866,-2.49e-05
0.000766341086801,-2.67e-05
0.000821434358492,-2.86e-05
0.000880488358164,-3.07e-05
0.000943787827778,-3.29e-05
0.00101163797977,-3.53e-05
0.00108436596869,-3.79e-05
0.00116232246868,-4.06e-05
0.0012458833643,-4.36e-05
0.00133545156293,-4.68e-05
0.00143145893752,-5.01e-05
0.00153436840893,-5.38e-05
0.00164467617799,-5.77e-05
0.0017629141181,-6.19e-05
0.00188965233969,-6.64e-05
0.00202550193923,-7.08e-05
0.00217111794569,-7.59e-05
0.00232720247896,-8.14e-05
0.00249450813523,-8.74e-05
0.00267384161584,-9.39e-05
0.00286606761695,-0.0001008
0.00307211299886,-0.0001082
0.0032929712551,-0.0001163
0.00352970730273,-0.0001247
0.00378346261713,-0.0001339
0.00405546073584,-0.0001437
0.00434701315813,-0.0001543
0.00465952566866,-0.0001658
0.00499450511586,-0.0001782
0.00535356667741,-0.0001917
0.0057384416483,-0.000208
0.00615098578858,-0.000222
0.00659318827133,-0.000239
0.00706718127393,-0.000258
0.00757525025877,-0.000277
0.00811984499318,-0.000299
0.00870359136149,-0.000321
0.00932930402628,-0.000346
0.01,-0.000373
