"Ix","Iz"
0.000766341086801,-0.000433
0.000821434358492,-0.000449
0.000880488358164,-0.000465
0.000943787827778,-0.000482
0.00101163797977,-0.0005
0.00108436596869,-0.000519
0.00116232246868,-0.000538
0.0012458833643,-0.000557
0.00133545156293,-0.000578
0.00143145893752,-0.000599
0.00153436840893,-0.000621
0.00164467617799,-0.000644
0.0017629141181,-0.000668
0.00188965233969,-0.000694
0.00202550193923,-0.000717
0.00217111794569,-0.000744
0.00232720247896,-0.000771
0.00249450813523,-0.000801
0.00267384161584,-0.000833
0.00286606761695,-0.000865
0.00307211299886,-0.000899
0.0032929712551,-0.000935
0.00352970730273,-0.000971
0.00378346261713,-0.001009
0.00405546073584,-0.00105
0.00434701315813,-0.001092
0.00465952566866,-0.001137
0.00499450511586,-0.001184
0.00535356667741,-0.001234
0.0057384416483,-0.001288
0.00615098578858,-0.001341
0.00659318827133,-0.001399
0.00706718127393,-0.001461
0.00757525025877,-0.001525
0.00811984499318,-0.001594
0.00870359136149,-0.001665
0.00932930402628,-0.001743
0.01,-0.001825
