"Ix","Iz"
6.01027678207e-07,-8e-10
6.44236350872e-07,-1e-09
6.90551352016e-07,-1e-09
7.40195999692e-07,-5e-10
7.9340966658e-07,-1.1e-09
8.5044893418e-07,-1.1e-09
9.11588829975e-07,-1.4e-09
9.77124153535e-07,-1.2e-09
1.04737089796e-06,-1e-09
1.12266777351e-06,-1.2e-09
1.20337784078e-06,-1.2e-09
1.28989026125e-06,-1.1e-09
1.38262217376e-06,-8e-10
1.4820207058e-06,-1.1e-09
1.58856512943e-06,-1e-09
1.70276917223e-06,-1.2e-09
1.82518349432e-06,-1e-09
1.95639834352e-06,-7e-10
2.09704640132e-06,-1.2e-09
2.24780583355e-06,-1.2e-09
2.40940356024e-06,-1.1e-09
2.58261876068e-06,-1.3e-09
2.76828663039e-06,-1.1e-09
2.96730240819e-06,-1.1e-09
3.18062569279e-06,-1.3e-09
3.40928506975e-06,-1.3e-09
3.65438307096e-06,-9e-10
3.91710149081e-06,-7e-10
4.19870708444e-06,-1.1e-09
4.5005576757e-06,-1.1e-09
4.82410870417e-06,-9e-10
5.1709202429e-06,-1e-09
5.54266452066e-06,-9e-10
5.94113398497e-06,-1.1e-09
6.36824994472e-06,-1.1e-09
6.82607183427e-06,-1.2e-09
7.31680714343e-06,-1e-09
7.84282206134e-06,-9e-10
8.40665288562e-06,-1.1e-09
9.01101825167e-06,-1.3e-09
9.65883224116e-06,-1.2e-09
1.0353218433e-05,-1.1e-09
1.10975249641e-05,-1.3e-09
1.18953406737e-05,-1.1e-09
1.27505124071e-05,-1.1e-09
1.36671635646e-05,-1.1e-09
1.46497139831e-05,-8e-10
1.57029012473e-05,-1e-09
1.68318035333e-05,-1.1e-09
1.80418640939e-05,-1.2e-09
1.93389175046e-05,-1.2e-09
2.0729217796e-05,-1.1e-09
2.22194686094e-05,-1.4e-09
2.38168555198e-05,-8e-10
2.55290806824e-05,-8e-10
2.73643999707e-05,-1.3e-09
2.93316627839e-05,-1.1e-09
3.14403547159e-05,-1e-09
3.37006432927e-05,-1.1e-09
3.61234269971e-05,-8e-10
3.87203878181e-05,-4.29e-06
4.15040475785e-05,-9.83e-06
4.44878283113e-05,-1.354e-05
4.76861169771e-05,-1.669e-05
5.11143348344e-05,-1.949e-05
5.47890117959e-05,-2.26e-05
5.87278661319e-05,-2.52e-05
6.29498899022e-05,-2.78e-05
6.74754405311e-05,-3.04e-05
7.23263389648e-05,-3.3e-05
7.75259748863e-05,-3.55e-05
8.30994194935e-05,-3.81e-05
8.90735463861e-05,-4.07e-05
9.54771611421e-05,-4.34e-05
0.000102341140211,-4.6e-05
0.000109698579789,-4.88e-05
0.000117584955405,-5.16e-05
0.000126038292968,-5.44e-05
0.00013509935212,-5.73e-05
0.000144811822767,-6.02e-05
0.000155222535743,-6.33e-05
0.000166381688608,-6.64e-05
0.000178343087693,-6.96e-05
0.000191164407539,-7.29e-05
0.000204907468982,-7.59e-05
0.000219638537242,-7.93e-05
0.000235428641432,-8.28e-05
0.000252353917043,-8.65e-05
0.000270495973046,-9.03e-05
0.000289942285388,-9.43e-05
0.000310786618778,-9.84e-05
0.000333129478793,-0.0001024
0.00035707859649,-0.0001067
0.000382749447852,-0.000111
0.000410265810583,-0.0001157
0.00043976036093,-0.0001204
0.000471375313412,-0.0001253
0.000505263106534,-0.0001304
0.000541587137808,-0.0001356
0.000580522551609,-0.0001411
0.000622257083673,-0.0001466
0.000666991966303,-0.0001523
0.00071494289866,-0.0001584
0.000766341086801,-0.0001644
0.000821434358492,-0.0001709
0.000880488358164,-0.0001773
0.000943787827778,-0.0001843
0.00101163797977,-0.0001913
0.00108436596869,-0.0001987
0.00116232246868,-0.000208
0.0012458833643,-0.000215
0.00133545156293,-0.000223
0.00143145893752,-0.000232
0.00153436840893,-0.000241
0.00164467617799,-0.00025
0.0017629141181,-0.00026
0.00188965233969,-0.00027
0.00202550193923,-0.00028
0.00217111794569,-0.000291
0.00232720247896,-0.000303
0.00249450813523,-0.000315
0.00267384161584,-0.000328
0.00286606761695,-0.000341
0.00307211299886,-0.000355
0.0032929712551,-0.00037
0.00352970730273,-0.000385
0.00378346261713,-0.000401
0.00405546073584,-0.000417
0.00434701315813,-0.000435
0.00465952566866,-0.000454
0.00499450511586,-0.000473
0.00535356667741,-0.000494
0.0057384416483,-0.000516
0.00615098578858,-0.000538
0.00659318827133,-0.000563
0.00706718127393,-0.000588
0.00757525025877,-0.000615
0.00811984499318,-0.000644
0.00870359136149,-0.000674
0.00932930402628,-0.000706
0.01,-0.00074
