"Ix","Iz"
-0.00071494289866,-0.001426
-0.000766341086801,-0.001476
-0.000821434358492,-0.001526
-0.000880488358164,-0.001578
-0.000943787827778,-0.001633
-0.00101163797977,-0.001691
-0.00108436596869,-0.001752
-0.00116232246868,-0.001815
-0.0012458833643,-0.001879
-0.00133545156293,-0.001949
-0.00143145893752,-0.00203
-0.00153436840893,-0.0021
-0.00164467617799,-0.00217
-0.0017629141181,-0.00214
-0.00188965233969,-0.0021
-0.00202550193923,-0.00205
-0.00217111794569,-0.00202
-0.00232720247896,-0.002
-0.00249450813523,-0.00198
-0.00267384161584,-0.00196
-0.00286606761695,-0.00195
-0.00307211299886,-0.00195
-0.0032929712551,-0.00195
-0.00352970730273,-0.00195
-0.00378346261713,-0.00196
-0.00405546073584,-0.00196
-0.00434701315813,-0.00198
-0.00465952566866,-0.00199
-0.00499450511586,-0.00201
-0.00535356667741,-0.00203
-0.0057384416483,-0.00206
-0.00615098578858,-0.00208
-0.00659318827133,-0.00211
-0.00706718127393,-0.00214
-0.00757525025877,-0.00218
-0.00811984499318,-0.00222
-0.00870359136149,-0.00226
-0.00932930402628,-0.0023
-0.01,-0.00234
