"V1","V2","I1","I2","V"
2.648,2.5,0.0001,0.0001957,4.114
2.652,2.5,0.0001024,0.0001962,4.485
2.656,2.5,0.0001018,0.0001964,4.114
2.66,2.5,0.0001012,0.0001966,4.49
2.664,2.5,0.0001006,0.0001968,4.114
2.668,2.5,0.0001,0.0001971,4.49
2.672,2.5,9.94e-05,0.0001973,4.114
2.676,2.5,9.88e-05,0.0001975,4.49
2.68,2.5,9.82e-05,0.0001978,4.114
2.684,2.5,9.76e-05,0.0001979,4.49
2.688,2.5,9.7e-05,0.0001984,4.114
2.692,2.5,9.63e-05,0.0001986,4.495
2.696,2.5,9.57e-05,0.0001988,4.114
2.7,2.5,9.51e-05,0.0001991,4.495
2.704,2.5,9.45e-05,0.0001993,4.114
2.708,2.5,9.39e-05,0.0001996,4.495
2.712,2.5,9.33e-05,0.0001998,4.114
2.716,2.5,9.27e-05,0.000198,4.495
2.72,2.5,9.21e-05,0.000197,4.114
2.724,2.5,9.15e-05,0.000197,4.5
2.728,2.5,9.09e-05,0.000198,4.114
2.732,2.5,9.03e-05,0.000198,4.5
2.736,2.5,8.97e-05,0.000198,4.114
2.74,2.5,8.91e-05,0.000198,4.5
2.744,2.5,8.85e-05,0.000198,4.114
2.748,2.5,8.79e-05,0.000199,4.505
2.752,2.5,8.73e-05,0.000199,4.114
2.756,2.5,8.67e-05,0.000199,4.505
2.76,2.5,8.61e-05,0.000199,4.114
2.764,2.5,8.56e-05,0.0002,4.505
2.768,2.5,8.5e-05,0.0002,4.114
2.772,2.5,8.44e-05,0.0002,4.51
2.776,2.5,8.38e-05,0.0002,4.114
2.78,2.5,8.32e-05,0.0002,4.51
2.784,2.5,8.27e-05,0.000201,4.114
2.788,2.5,8.21e-05,0.000201,4.51
2.792,2.5,8.15e-05,0.000201,4.114
2.796,2.5,8.09e-05,0.000201,4.51
2.8,2.5,8.03e-05,0.000202,4.114
2.804,2.5,7.98e-05,0.000202,4.515
2.808,2.5,7.91e-05,0.000202,4.114
2.812,2.5,7.86e-05,0.000204,4.51
2.816,2.5,7.8e-05,0.000204,4.114
2.82,2.5,7.74e-05,0.000204,4.51
2.824,2.5,7.69e-05,0.000204,4.114
2.828,2.5,7.63e-05,0.000204,4.51
2.832,2.5,7.58e-05,0.000205,4.114
2.836,2.5,7.52e-05,0.000205,4.51
2.84,2.5,7.47e-05,0.000205,4.114
2.844,2.5,7.42e-05,0.000205,4.515
2.848,2.5,7.36e-05,0.000206,4.114
2.852,2.5,7.31e-05,0.000206,4.515
2.856,2.5,7.25e-05,0.000206,4.114
2.86,2.5,7.2e-05,0.000206,4.515
2.864,2.5,7.14e-05,0.000207,4.114
2.868,2.5,7.09e-05,0.000207,4.515
2.872,2.5,7.03e-05,0.000207,4.114
2.876,2.5,6.98e-05,0.000207,4.52
2.88,2.5,6.93e-05,0.000207,4.114
2.884,2.5,6.87e-05,0.000208,4.52
2.888,2.5,6.82e-05,0.000208,4.114
2.892,2.5,6.77e-05,0.000208,4.52
2.896,2.5,6.71e-05,0.000208,4.114
2.9,2.5,6.66e-05,0.000208,4.52
2.904,2.5,6.61e-05,0.000209,4.114
2.908,2.5,6.56e-05,0.000209,4.525
2.912,2.5,6.5e-05,0.000209,4.114
2.916,2.5,6.45e-05,0.000209,4.525
2.92,2.5,6.4e-05,0.000209,4.114
2.924,2.5,6.34e-05,0.00021,4.525
2.928,2.5,6.29e-05,0.00021,4.114
2.932,2.5,6.24e-05,0.00021,4.53
2.936,2.5,6.19e-05,0.00021,4.114
2.94,2.5,6.14e-05,0.00021,4.53
2.944,2.5,6.09e-05,0.000211,4.114
2.948,2.5,6.03e-05,0.000211,4.53
2.952,2.5,5.98e-05,0.000211,4.114
2.956,2.5,5.93e-05,0.000211,4.53
2.96,2.5,5.88e-05,0.000211,4.114
2.964,2.5,5.83e-05,0.000212,4.53
2.968,2.5,5.78e-05,0.000212,4.114
2.972,2.5,5.73e-05,0.000212,4.535
2.976,2.5,5.68e-05,0.000212,4.114
