"V1","V2","I1","I2","V"
1.086,1.5,3e-10,1.7e-08,2.092
1.088,1.5,8e-10,1.67e-08,2.094
1.09,1.5,6e-10,1.67e-08,2.096
1.092,1.5,1.1e-09,1.69e-08,2.098
1.094,1.5,1e-10,1.67e-08,2.098
1.096,1.5,2e-10,1.68e-08,2.1
1.098,1.5,4e-10,1.68e-08,2.102
1.1,1.5,3e-10,1.69e-08,2.104
1.102,1.5,2e-10,1.66e-08,2.106
1.104,1.5,6e-10,1.72e-08,2.108
1.106,1.5,3e-10,1.68e-08,2.11
1.108,1.5,6e-10,1.69e-08,2.112
1.11,1.5,4e-10,1.66e-08,2.114
1.112,1.5,1e-10,1.64e-08,2.116
1.114,1.5,6e-10,1.66e-08,2.118
1.116,1.5,3e-10,1.66e-08,2.12
1.118,1.5,1e-10,1.68e-08,2.122
1.12,1.5,3e-10,1.69e-08,2.124
1.122,1.5,4e-10,1.68e-08,2.126
1.124,1.5,5e-10,1.64e-08,2.126
1.126,1.5,4e-10,1.63e-08,2.128
1.128,1.5,6e-10,1.67e-08,2.128
1.13,1.5,1e-10,1.67e-08,2.132
1.132,1.5,2e-10,1.67e-08,2.134
1.134,1.5,4e-10,1.69e-08,2.136
1.136,1.5,5e-10,1.66e-08,2.138
1.138,1.5,6e-10,1.69e-08,2.14
1.14,1.5,3e-10,1.67e-08,2.142
1.142,1.5,5e-10,1.65e-08,2.144
1.144,1.5,7e-10,1.68e-08,2.146
1.146,1.5,3e-10,1.67e-08,2.146
1.148,1.5,3e-10,1.67e-08,2.148
1.15,1.5,6e-10,1.68e-08,2.15
1.152,1.5,5e-10,1.69e-08,2.152
1.154,1.5,2e-10,1.68e-08,2.154
1.156,1.5,4e-10,1.65e-08,2.156
1.158,1.5,2e-10,1.65e-08,2.158
1.16,1.5,4e-10,1.66e-08,2.16
1.162,1.5,1e-10,1.68e-08,2.162
1.164,1.5,7e-10,1.64e-08,2.164
1.166,1.5,9e-10,1.66e-08,2.166
1.168,1.5,6e-10,1.7e-08,2.168
1.17,1.5,2e-10,1.65e-08,2.17
1.172,1.5,1e-10,1.66e-08,2.17
1.174,1.5,8e-10,1.63e-08,2.172
1.176,1.5,5e-10,1.66e-08,2.174
1.178,1.5,6e-10,1.66e-08,2.176
1.18,1.5,6e-10,1.7e-08,2.178
1.182,1.5,-2e-10,1.68e-08,2.18
1.184,1.5,6e-10,1.69e-08,2.182
1.186,1.5,3e-10,1.7e-08,2.184
1.188,1.5,4e-10,1.65e-08,2.186
1.19,1.5,3e-10,1.67e-08,2.188
1.192,1.5,4e-10,1.63e-08,2.19
1.194,1.5,3e-10,1.68e-08,2.192
1.196,1.5,3e-10,1.67e-08,2.192
1.198,1.5,4e-10,1.68e-08,2.194
1.2,1.5,4e-10,1.65e-08,2.196
1.202,1.5,4e-10,1.61e-08,2.198
1.204,1.5,3e-10,1.68e-08,2.2
1.206,1.5,2e-10,1.68e-08,2.202
1.208,1.5,6e-10,1.68e-08,2.204
1.21,1.5,6e-10,1.69e-08,2.206
1.212,1.5,5e-10,1.68e-08,2.208
1.214,1.5,2e-10,1.66e-08,2.21
1.216,1.5,3e-10,1.67e-08,2.21
1.218,1.5,5e-10,1.65e-08,2.212
1.22,1.5,-1e-10,1.65e-08,2.214
1.222,1.5,4e-10,1.68e-08,2.216
1.224,1.5,6e-10,1.64e-08,2.218
1.226,1.5,1e-10,1.68e-08,2.22
1.228,1.5,1e-10,1.66e-08,2.222
1.23,1.5,3e-10,1.71e-08,2.224
1.232,1.5,9e-10,1.7e-08,2.226
1.234,1.5,5e-10,1.66e-08,2.226
1.236,1.5,-0.0,1.65e-08,2.23
1.238,1.5,5e-10,1.69e-08,2.23
1.24,1.5,3e-10,1.69e-08,2.232
1.242,1.5,2e-10,1.62e-08,2.234
1.244,1.5,4e-10,1.65e-08,2.236
1.246,1.5,7e-10,1.68e-08,2.238
1.248,1.5,1e-10,1.65e-08,2.24
1.25,1.5,2e-10,1.69e-08,2.242
1.252,1.5,5e-10,1.68e-08,2.244
1.254,1.5,3e-10,1.66e-08,2.246
1.256,1.5,1e-10,1.65e-08,2.248
1.258,1.5,5e-10,1.66e-08,2.25
1.26,1.5,1e-10,1.65e-08,2.252
1.262,1.5,2e-10,1.66e-08,2.252
1.264,1.5,1e-10,1.64e-08,2.254
1.266,1.5,4e-10,1.64e-08,2.258
1.268,1.5,6e-10,1.66e-08,2.258
1.27,1.5,6e-10,1.69e-08,2.26
1.272,1.5,5e-10,1.65e-08,2.262
1.274,1.5,6e-10,1.66e-08,2.264
1.276,1.5,4e-10,1.66e-08,2.266
1.278,1.5,4e-10,1.68e-08,2.268
1.28,1.5,5e-10,1.67e-08,2.27
1.282,1.5,4e-10,1.63e-08,2.272
1.284,1.5,4e-10,1.63e-08,2.274
1.286,1.5,7e-10,1.67e-08,2.274
1.288,1.5,6e-10,1.62e-08,2.276
1.29,1.5,5e-10,1.67e-08,2.278
1.292,1.5,4e-10,1.66e-08,2.28
1.294,1.5,3e-10,1.68e-08,2.282
1.296,1.5,2e-10,1.67e-08,2.284
1.298,1.5,1e-09,1.63e-08,2.286
1.3,1.5,3e-10,1.63e-08,2.288
1.302,1.5,4e-10,1.65e-08,2.29
1.304,1.5,5e-10,1.67e-08,2.292
1.306,1.5,6e-10,1.64e-08,2.292
1.308,1.5,3e-10,1.7e-08,2.296
1.31,1.5,2e-10,1.65e-08,2.296
1.312,1.5,8e-10,1.68e-08,2.298
1.314,1.5,5e-10,1.61e-08,2.3
1.316,1.5,6e-10,1.68e-08,2.302
1.318,1.5,-0.0,1.64e-08,2.304
1.32,1.5,3e-10,1.63e-08,2.306
1.322,1.5,5e-10,1.67e-08,2.308
1.324,1.5,3e-10,1.65e-08,2.31
1.326,1.5,2e-10,1.67e-08,2.312
1.328,1.5,5e-10,1.65e-08,2.314
1.33,1.5,7e-10,1.63e-08,2.314
1.332,1.5,7e-10,1.62e-08,2.316
1.334,1.5,2e-10,1.64e-08,2.318
1.336,1.5,6e-10,1.66e-08,2.32
1.338,1.5,7e-10,1.66e-08,2.322
1.34,1.5,3e-10,1.67e-08,2.324
1.342,1.5,9e-10,1.67e-08,2.326
1.344,1.5,6e-10,1.62e-08,2.328
1.346,1.5,7e-10,1.62e-08,2.33
1.348,1.5,7e-10,1.64e-08,2.332
1.35,1.5,7e-10,1.6e-08,2.334
1.352,1.5,5e-10,1.64e-08,2.336
1.354,1.5,5e-10,1.67e-08,2.336
1.356,1.5,8e-10,1.67e-08,2.338
1.358,1.5,5e-10,1.65e-08,2.34
1.36,1.5,6e-10,1.64e-08,2.342
1.362,1.5,9e-10,1.65e-08,2.344
1.364,1.5,6e-10,1.66e-08,2.346
1.366,1.5,3e-10,1.64e-08,2.348
1.368,1.5,9e-10,1.66e-08,2.35
1.37,1.5,6e-10,1.64e-08,2.352
1.372,1.5,7e-10,1.62e-08,2.354
1.374,1.5,7e-10,1.65e-08,2.356
1.376,1.5,7e-10,1.63e-08,2.356
1.378,1.5,7e-10,1.62e-08,2.358
1.38,1.5,8e-10,1.61e-08,2.36
1.382,1.5,6e-10,1.64e-08,2.362
1.384,1.5,5e-10,1.6e-08,2.364
1.386,1.5,8e-10,1.59e-08,2.366
1.388,1.5,3e-10,1.6e-08,2.368
1.39,1.5,6e-10,1.6e-08,2.37
1.392,1.5,7e-10,1.62e-08,2.372
1.394,1.5,1e-09,1.6e-08,2.374
1.396,1.5,9e-10,1.58e-08,2.376
1.398,1.5,6e-10,1.57e-08,2.376
1.4,1.5,1.1e-09,1.65e-08,2.378
1.402,1.5,1.1e-09,1.61e-08,2.38
1.404,1.5,9e-10,1.58e-08,2.382
1.406,1.5,1e-09,1.59e-08,2.384
1.408,1.5,8e-10,1.54e-08,2.386
1.41,1.5,1.2e-09,1.58e-08,2.388
1.412,1.5,1.3e-09,1.59e-08,2.388
1.414,1.5,1.2e-09,1.58e-08,2.39
1.416,1.5,1.5e-09,1.55e-08,2.392
1.418,1.5,1.7e-09,1.51e-08,2.394
1.42,1.5,1.2e-09,1.56e-08,2.396
1.422,1.5,1.4e-09,1.56e-08,2.398
1.424,1.5,1.3e-09,1.52e-08,2.4
1.426,1.5,1.3e-09,1.51e-08,2.4
1.428,1.5,2e-09,1.49e-08,2.402
1.43,1.5,1.6e-09,1.54e-08,2.404
1.432,1.5,2e-09,1.5e-08,2.406
1.434,1.5,2.1e-09,1.52e-08,2.408
1.436,1.5,2.3e-09,1.48e-08,2.41
1.438,1.5,2.3e-09,1.4e-08,2.41
1.44,1.5,2.3e-09,1.48e-08,2.412
1.442,1.5,2.8e-09,1.5e-08,2.414
1.444,1.5,2.7e-09,1.42e-08,2.416
1.446,1.5,2.8e-09,1.45e-08,2.418
1.448,1.5,2.8e-09,1.43e-08,2.418
1.45,1.5,2.9e-09,1.43e-08,2.42
1.452,1.5,2.8e-09,1.4e-08,2.422
1.454,1.5,3.2e-09,1.41e-08,2.422
1.456,1.5,3.8e-09,1.38e-08,2.424
1.458,1.5,3.6e-09,1.33e-08,2.426
1.46,1.5,3.7e-09,1.3e-08,2.426
1.462,1.5,4.3e-09,1.29e-08,2.428
1.464,1.5,4.2e-09,1.33e-08,2.43
1.466,1.5,4.4e-09,1.26e-08,2.432
1.468,1.5,4.5e-09,1.24e-08,2.434
1.47,1.5,5.1e-09,1.2e-08,2.434
1.472,1.5,4.9e-09,1.19e-08,2.436
1.474,1.5,5.2e-09,1.18e-08,2.436
1.476,1.5,5.6e-09,1.17e-08,2.438
1.478,1.5,5.3e-09,1.14e-08,2.44
1.48,1.5,6.1e-09,1.12e-08,2.44
1.482,1.5,5.9e-09,1.07e-08,2.442
1.484,1.5,6.6e-09,1.04e-08,2.442
1.486,1.5,6.7e-09,1.01e-08,2.444
1.488,1.5,6.9e-09,9.8e-09,2.444
1.49,1.5,7.4e-09,9.7e-09,2.446
1.492,1.5,7.5e-09,9.4e-09,2.448
1.494,1.5,8e-09,9.5e-09,2.448
1.496,1.5,7.8e-09,9.2e-09,2.45
1.498,1.5,8.1e-09,8.7e-09,2.45
1.5,1.5,8.7e-09,8.7e-09,2.45
1.502,1.5,8.7e-09,8.1e-09,2.452
1.504,1.5,9.4e-09,7.8e-09,2.452
1.506,1.5,9.5e-09,7.8e-09,2.454
1.508,1.5,9.5e-09,7.4e-09,2.454
1.51,1.5,9.8e-09,7e-09,2.456
1.512,1.5,1.01e-08,6.3e-09,2.456
1.514,1.5,1.01e-08,6.4e-09,2.456
1.516,1.5,1.06e-08,6.6e-09,2.458
1.518,1.5,1.12e-08,5.9e-09,2.458
1.52,1.5,1.11e-08,6.2e-09,2.458
1.522,1.5,1.14e-08,5.4e-09,2.458
1.524,1.5,1.15e-08,5.2e-09,2.46
1.526,1.5,1.14e-08,5e-09,2.46
1.528,1.5,1.19e-08,4.5e-09,2.46
1.53,1.5,1.24e-08,4.6e-09,2.462
1.532,1.5,1.26e-08,4.5e-09,2.462
1.534,1.5,1.29e-08,4.8e-09,2.462
1.536,1.5,1.28e-08,4.1e-09,2.462
1.538,1.5,1.31e-08,3.5e-09,2.464
1.54,1.5,1.32e-08,3.3e-09,2.464
1.542,1.5,1.37e-08,3.6e-09,2.464
1.544,1.5,1.36e-08,3.1e-09,2.464
1.546,1.5,1.39e-08,3.1e-09,2.464
1.548,1.5,1.37e-08,3.3e-09,2.464
1.55,1.5,1.39e-08,3e-09,2.464
1.552,1.5,1.44e-08,3e-09,2.466
1.554,1.5,1.42e-08,2.7e-09,2.466
1.556,1.5,1.43e-08,2.4e-09,2.466
1.558,1.5,1.44e-08,2.7e-09,2.466
1.56,1.5,1.47e-08,2.3e-09,2.466
1.562,1.5,1.48e-08,2.3e-09,2.466
1.564,1.5,1.5e-08,2.1e-09,2.466
1.566,1.5,1.51e-08,2e-09,2.466
1.568,1.5,1.52e-08,1.7e-09,2.466
1.57,1.5,1.46e-08,1.8e-09,2.466
1.572,1.5,1.54e-08,1.7e-09,2.466
1.574,1.5,1.53e-08,1.5e-09,2.468
1.576,1.5,1.51e-08,1.3e-09,2.468
1.578,1.5,1.54e-08,1.5e-09,2.468
1.58,1.5,1.51e-08,1.1e-09,2.468
1.582,1.5,1.57e-08,1.3e-09,2.468
1.584,1.5,1.56e-08,1.1e-09,2.468
1.586,1.5,1.53e-08,1.3e-09,2.468
1.588,1.5,1.57e-08,1e-09,2.468
1.59,1.5,1.58e-08,1.3e-09,2.468
1.592,1.5,1.59e-08,9e-10,2.468
1.594,1.5,1.56e-08,1.2e-09,2.468
1.596,1.5,1.58e-08,1.3e-09,2.468
1.598,1.5,1.62e-08,1.2e-09,2.468
1.6,1.5,1.59e-08,1e-09,2.468
1.602,1.5,1.56e-08,1.1e-09,2.468
1.604,1.5,1.59e-08,7e-10,2.468
1.606,1.5,1.62e-08,9e-10,2.468
1.608,1.5,1.6e-08,1.2e-09,2.468
1.61,1.5,1.62e-08,7e-10,2.468
1.612,1.5,1.66e-08,5e-10,2.468
1.614,1.5,1.64e-08,7e-10,2.468
1.616,1.5,1.6e-08,1e-09,2.468
1.618,1.5,1.66e-08,1e-10,2.468
1.62,1.5,1.64e-08,5e-10,2.468
1.622,1.5,1.63e-08,7e-10,2.468
1.624,1.5,1.65e-08,8e-10,2.468
1.626,1.5,1.64e-08,1e-09,2.468
1.628,1.5,1.64e-08,5e-10,2.468
1.63,1.5,1.65e-08,7e-10,2.468
1.632,1.5,1.62e-08,9e-10,2.468
1.634,1.5,1.64e-08,5e-10,2.468
1.636,1.5,1.66e-08,6e-10,2.468
1.638,1.5,1.65e-08,1e-09,2.468
1.64,1.5,1.62e-08,9e-10,2.468
1.642,1.5,1.63e-08,3e-10,2.468
1.644,1.5,1.64e-08,7e-10,2.468
1.646,1.5,1.65e-08,6e-10,2.468
1.648,1.5,1.65e-08,8e-10,2.468
1.65,1.5,1.62e-08,4e-10,2.468
1.652,1.5,1.65e-08,5e-10,2.468
1.654,1.5,1.63e-08,5e-10,2.468
1.656,1.5,1.64e-08,4e-10,2.47
1.658,1.5,1.61e-08,6e-10,2.47
1.66,1.5,1.68e-08,6e-10,2.47
1.662,1.5,1.63e-08,4e-10,2.468
1.664,1.5,1.63e-08,3e-10,2.468
1.666,1.5,1.6e-08,3e-10,2.468
1.668,1.5,1.67e-08,4e-10,2.47
1.67,1.5,1.68e-08,7e-10,2.47
1.672,1.5,1.61e-08,3e-10,2.47
1.674,1.5,1.68e-08,6e-10,2.47
1.676,1.5,1.66e-08,7e-10,2.47
1.678,1.5,1.61e-08,7e-10,2.47
1.68,1.5,1.67e-08,3e-10,2.468
1.682,1.5,1.67e-08,2e-10,2.47
1.684,1.5,1.64e-08,6e-10,2.47
1.686,1.5,1.67e-08,2e-10,2.47
1.688,1.5,1.66e-08,4e-10,2.47
1.69,1.5,1.6e-08,6e-10,2.468
1.692,1.5,1.65e-08,7e-10,2.47
1.694,1.5,1.6e-08,4e-10,2.47
1.696,1.5,1.65e-08,4e-10,2.47
1.698,1.5,1.62e-08,3e-10,2.47
1.7,1.5,1.62e-08,3e-10,2.47
1.702,1.5,1.67e-08,4e-10,2.47
1.704,1.5,1.65e-08,4e-10,2.47
1.706,1.5,1.66e-08,5e-10,2.47
1.708,1.5,1.63e-08,8e-10,2.47
1.71,1.5,1.62e-08,4e-10,2.47
1.712,1.5,1.68e-08,4e-10,2.47
1.714,1.5,1.65e-08,3e-10,2.47
1.716,1.5,1.67e-08,3e-10,2.47
1.718,1.5,1.67e-08,3e-10,2.47
1.72,1.5,1.65e-08,5e-10,2.47
1.722,1.5,1.68e-08,2e-10,2.47
1.724,1.5,1.63e-08,4e-10,2.47
1.726,1.5,1.63e-08,3e-10,2.47
1.728,1.5,1.65e-08,8e-10,2.47
1.73,1.5,1.66e-08,5e-10,2.47
1.732,1.5,1.62e-08,9e-10,2.47
1.734,1.5,1.68e-08,2e-10,2.47
1.736,1.5,1.63e-08,2e-10,2.47
1.738,1.5,1.63e-08,3e-10,2.47
1.74,1.5,1.65e-08,4e-10,2.47
1.742,1.5,1.65e-08,7e-10,2.47
1.744,1.5,1.66e-08,7e-10,2.47
1.746,1.5,1.66e-08,5e-10,2.47
1.748,1.5,1.63e-08,7e-10,2.47
1.75,1.5,1.72e-08,3e-10,2.47
1.752,1.5,1.66e-08,7e-10,2.47
1.754,1.5,1.69e-08,4e-10,2.47
1.756,1.5,1.62e-08,4e-10,2.47
1.758,1.5,1.62e-08,3e-10,2.47
1.76,1.5,1.64e-08,3e-10,2.47
1.762,1.5,1.62e-08,-0.0,2.47
1.764,1.5,1.62e-08,4e-10,2.47
1.766,1.5,1.69e-08,7e-10,2.47
1.768,1.5,1.66e-08,3e-10,2.47
1.77,1.5,1.65e-08,2e-10,2.47
1.772,1.5,1.66e-08,4e-10,2.47
1.774,1.5,1.65e-08,4e-10,2.47
1.776,1.5,1.7e-08,4e-10,2.47
1.778,1.5,1.62e-08,3e-10,2.47
1.78,1.5,1.65e-08,3e-10,2.47
1.782,1.5,1.61e-08,5e-10,2.47
1.784,1.5,1.66e-08,3e-10,2.47
1.786,1.5,1.64e-08,8e-10,2.47
1.788,1.5,1.65e-08,2e-10,2.47
1.79,1.5,1.66e-08,2e-10,2.47
1.792,1.5,1.65e-08,4e-10,2.47
1.794,1.5,1.62e-08,4e-10,2.47
1.796,1.5,1.65e-08,2e-10,2.47
1.798,1.5,1.65e-08,4e-10,2.47
1.8,1.5,1.64e-08,2e-10,2.47
1.802,1.5,1.65e-08,1e-10,2.47
1.804,1.5,1.61e-08,3e-10,2.47
1.806,1.5,1.63e-08,3e-10,2.47
1.808,1.5,1.66e-08,4e-10,2.47
1.81,1.5,1.65e-08,5e-10,2.47
1.812,1.5,1.62e-08,7e-10,2.47
1.814,1.5,1.63e-08,2e-10,2.47
1.816,1.5,1.67e-08,1e-10,2.47
1.818,1.5,1.66e-08,1e-10,2.47
1.82,1.5,1.64e-08,2e-10,2.47
1.822,1.5,1.66e-08,2e-10,2.47
1.824,1.5,1.65e-08,4e-10,2.47
1.826,1.5,1.64e-08,2e-10,2.47
1.828,1.5,1.67e-08,7e-10,2.47
1.83,1.5,1.67e-08,3e-10,2.47
1.832,1.5,1.63e-08,3e-10,2.47
1.834,1.5,1.69e-08,7e-10,2.47
1.836,1.5,1.64e-08,-0.0,2.47
1.838,1.5,1.65e-08,-0.0,2.47
1.84,1.5,1.64e-08,2e-10,2.47
1.842,1.5,1.67e-08,3e-10,2.47
1.844,1.5,1.65e-08,5e-10,2.47
1.846,1.5,1.65e-08,4e-10,2.47
1.848,1.5,1.64e-08,3e-10,2.47
1.85,1.5,1.65e-08,2e-10,2.47
1.852,1.5,1.64e-08,3e-10,2.47
1.854,1.5,1.65e-08,8e-10,2.47
1.856,1.5,1.65e-08,5e-10,2.47
1.858,1.5,1.64e-08,6e-10,2.47
1.86,1.5,1.63e-08,2e-10,2.47
1.862,1.5,1.68e-08,1e-10,2.47
1.864,1.5,1.69e-08,3e-10,2.47
1.866,1.5,1.66e-08,3e-10,2.47
1.868,1.5,1.62e-08,1e-10,2.47
1.87,1.5,1.63e-08,4e-10,2.47
1.872,1.5,1.64e-08,4e-10,2.47
1.874,1.5,1.66e-08,3e-10,2.47
1.876,1.5,1.62e-08,-1e-10,2.47
1.878,1.5,1.63e-08,5e-10,2.47
1.88,1.5,1.65e-08,8e-10,2.47
1.882,1.5,1.68e-08,8e-10,2.47
1.884,1.5,1.65e-08,8e-10,2.47
1.886,1.5,1.65e-08,2e-10,2.47
1.888,1.5,1.66e-08,6e-10,2.47
1.89,1.5,1.63e-08,5e-10,2.47
1.892,1.5,1.69e-08,6e-10,2.47
1.894,1.5,1.68e-08,4e-10,2.47
1.896,1.5,1.63e-08,2e-10,2.47
1.898,1.5,1.66e-08,4e-10,2.47
1.9,1.5,1.64e-08,2e-10,2.47
1.902,1.5,1.66e-08,5e-10,2.47
1.904,1.5,1.66e-08,2e-10,2.47
1.906,1.5,1.67e-08,5e-10,2.47
1.908,1.5,1.64e-08,4e-10,2.47
1.91,1.5,1.68e-08,5e-10,2.47
1.912,1.5,1.62e-08,5e-10,2.47
1.914,1.5,1.66e-08,6e-10,2.47
1.916,1.5,1.62e-08,5e-10,2.47
1.918,1.5,1.65e-08,4e-10,2.47
1.92,1.5,1.62e-08,6e-10,2.47
1.922,1.5,1.65e-08,-1e-10,2.47
1.924,1.5,1.63e-08,4e-10,2.47
1.926,1.5,1.71e-08,4e-10,2.47
1.928,1.5,1.6e-08,7e-10,2.47
1.93,1.5,1.63e-08,2e-10,2.47
1.932,1.5,1.68e-08,2e-10,2.47
1.934,1.5,1.66e-08,2e-10,2.47
1.936,1.5,1.63e-08,3e-10,2.47
1.938,1.5,1.67e-08,4e-10,2.47
1.94,1.5,1.66e-08,5e-10,2.47
1.942,1.5,1.65e-08,5e-10,2.47
1.944,1.5,1.62e-08,3e-10,2.47
1.946,1.5,1.69e-08,6e-10,2.47
1.948,1.5,1.65e-08,5e-10,2.47
1.95,1.5,1.68e-08,6e-10,2.47
1.952,1.5,1.63e-08,3e-10,2.47
1.954,1.5,1.67e-08,4e-10,2.47
1.956,1.5,1.66e-08,5e-10,2.47
1.958,1.5,1.62e-08,8e-10,2.47
1.96,1.5,1.62e-08,1e-10,2.47
1.962,1.5,1.65e-08,3e-10,2.47
1.964,1.5,1.65e-08,5e-10,2.47
1.966,1.5,1.64e-08,1e-10,2.47
1.968,1.5,1.64e-08,5e-10,2.47
1.97,1.5,1.66e-08,8e-10,2.47
1.972,1.5,1.63e-08,2e-10,2.47
1.974,1.5,1.63e-08,2e-10,2.47
1.976,1.5,1.68e-08,2e-10,2.47
1.978,1.5,1.68e-08,5e-10,2.47
1.98,1.5,1.65e-08,6e-10,2.47
1.982,1.5,1.69e-08,5e-10,2.47
1.984,1.5,1.65e-08,1e-10,2.47
1.986,1.5,1.64e-08,6e-10,2.47
1.988,1.5,1.66e-08,5e-10,2.47
1.99,1.5,1.67e-08,-1e-10,2.47
1.992,1.5,1.68e-08,5e-10,2.47
1.994,1.5,1.61e-08,5e-10,2.47
1.996,1.5,1.66e-08,4e-10,2.47
1.998,1.5,1.64e-08,1e-10,2.47
2.0,1.5,1.63e-08,6e-10,2.47
