"V1","V2","I1","I2","V"
2.72,2.5,0.000131,0.0001943,4.114
2.722,2.5,0.00013,0.0001944,4.455
2.724,2.5,0.00013,0.0001946,4.114
2.726,2.5,0.000129,0.0001948,4.455
2.728,2.5,0.000129,0.0001949,4.114
2.73,2.5,0.000129,0.0001951,4.455
2.732,2.5,0.000128,0.0001953,4.114
2.734,2.5,0.000128,0.0001954,4.46
2.736,2.5,0.000127,0.0001956,4.114
2.738,2.5,0.000127,0.0001958,4.46
2.74,2.5,0.000127,0.0001959,4.114
2.742,2.5,0.000126,0.0001961,4.46
2.744,2.5,0.000126,0.0001963,4.114
2.746,2.5,0.000125,0.0001964,4.46
2.748,2.5,0.000125,0.0001966,4.114
2.75,2.5,0.000125,0.0001967,4.46
2.752,2.5,0.000124,0.0001969,4.114
2.754,2.5,0.000124,0.0001971,4.465
2.756,2.5,0.000124,0.0001972,4.114
2.758,2.5,0.000123,0.0001974,4.114
2.76,2.5,0.000123,0.0001976,4.114
2.762,2.5,0.000122,0.0001977,4.465
2.764,2.5,0.000122,0.0001979,4.114
2.766,2.5,0.000121,0.000198,4.465
2.768,2.5,0.000121,0.0001982,4.114
2.77,2.5,0.00012,0.0001984,4.114
2.772,2.5,0.00012,0.0001985,4.465
2.774,2.5,0.00012,0.0001987,4.114
2.776,2.5,0.000119,0.0001989,4.465
2.778,2.5,0.000119,0.000199,4.114
2.78,2.5,0.000119,0.0001992,4.47
2.782,2.5,0.000118,0.0001994,4.114
2.784,2.5,0.000118,0.0001995,4.47
2.786,2.5,0.000117,0.0001997,4.114
2.788,2.5,0.000117,0.0001998,4.47
2.79,2.5,0.000117,0.0002,4.114
2.792,2.5,0.000116,0.000199,4.47
2.794,2.5,0.000116,0.000199,4.114
2.796,2.5,0.000116,0.000199,4.47
2.798,2.5,0.000115,0.000199,4.114
2.8,2.5,0.000115,0.000199,4.475
2.802,2.5,0.000114,0.000199,4.114
2.804,2.5,0.000114,0.000199,4.475
2.806,2.5,0.000114,0.000199,4.114
2.808,2.5,0.000113,0.000199,4.475
2.81,2.5,0.000113,0.0002,4.114
2.812,2.5,0.000112,0.0002,4.475
2.814,2.5,0.000112,0.0002,4.114
