"V1","V2","I1","I2","V"
2.0,2.5,4.27e-06,3.52e-06,4.114
2.00333333333,2.5,4.25e-06,3.52e-06,3.766
2.00666666667,2.5,4.24e-06,3.53e-06,3.506
2.01,2.5,4.23e-06,3.53e-06,3.26
2.01333333333,2.5,4.23e-06,3.53e-06,3.026
2.01666666667,2.5,4.22e-06,3.52e-06,2.804
2.02,2.5,4.22e-06,3.53e-06,2.588
2.02333333333,2.5,4.21e-06,3.52e-06,2.388
2.02666666667,2.5,4.2e-06,3.52e-06,2.196
2.03,2.5,4.19e-06,3.52e-06,2.012
2.03333333333,2.5,4.2e-06,3.52e-06,1.838
2.03666666667,2.5,4.18e-06,3.53e-06,1.678
2.04,2.5,4.17e-06,3.53e-06,1.492
2.04333333333,2.5,4.17e-06,3.53e-06,1.455
2.04666666667,2.5,4.16e-06,3.53e-06,1.449
2.05,2.5,4.15e-06,3.53e-06,1.447
2.05333333333,2.5,4.15e-06,3.52e-06,1.446
2.05666666667,2.5,4.14e-06,3.52e-06,1.446
2.06,2.5,4.14e-06,3.52e-06,1.445
2.06333333333,2.5,4.13e-06,3.52e-06,1.445
2.06666666667,2.5,4.12e-06,3.53e-06,1.445
2.07,2.5,4.11e-06,3.53e-06,1.445
2.07333333333,2.5,4.1e-06,3.53e-06,1.445
2.07666666667,2.5,4.1e-06,3.53e-06,1.444
2.08,2.5,4.09e-06,3.53e-06,1.444
2.08333333333,2.5,4.08e-06,3.53e-06,1.444
2.08666666667,2.5,4.08e-06,3.52e-06,1.444
2.09,2.5,4.07e-06,3.52e-06,1.444
2.09333333333,2.5,4.06e-06,3.52e-06,1.444
2.09666666667,2.5,4.06e-06,3.53e-06,1.444
2.1,2.5,4.06e-06,3.52e-06,1.444
2.10333333333,2.5,4.05e-06,3.53e-06,1.444
2.10666666667,2.5,4.04e-06,3.53e-06,1.444
2.11,2.5,4.03e-06,3.52e-06,1.444
2.11333333333,2.5,4.03e-06,3.53e-06,1.444
2.11666666667,2.5,4.02e-06,3.52e-06,1.444
2.12,2.5,4.02e-06,3.53e-06,1.444
2.12333333333,2.5,4e-06,3.52e-06,1.444
2.12666666667,2.5,4e-06,3.52e-06,1.444
2.13,2.5,4e-06,3.53e-06,1.444
2.13333333333,2.5,3.99e-06,3.53e-06,1.444
2.13666666667,2.5,3.99e-06,3.53e-06,1.444
2.14,2.5,3.98e-06,3.52e-06,1.444
2.14333333333,2.5,3.97e-06,3.52e-06,1.444
2.14666666667,2.5,3.97e-06,3.52e-06,1.444
2.15,2.5,3.96e-06,3.53e-06,1.444
2.15333333333,2.5,3.96e-06,3.52e-06,1.444
2.15666666667,2.5,3.95e-06,3.51e-06,1.444
2.16,2.5,3.94e-06,3.53e-06,1.444
2.16333333333,2.5,3.95e-06,3.52e-06,1.444
2.16666666667,2.5,3.92e-06,3.52e-06,1.444
2.17,2.5,3.92e-06,3.53e-06,1.444
2.17333333333,2.5,3.91e-06,3.52e-06,1.444
2.17666666667,2.5,3.91e-06,3.52e-06,1.444
2.18,2.5,3.9e-06,3.52e-06,1.444
2.18333333333,2.5,3.89e-06,3.52e-06,1.444
2.18666666667,2.5,3.9e-06,3.52e-06,1.444
2.19,2.5,3.89e-06,3.52e-06,1.444
2.19333333333,2.5,3.87e-06,3.53e-06,1.444
2.19666666667,2.5,3.87e-06,3.52e-06,1.444
2.2,2.5,3.86e-06,3.52e-06,1.444
2.20333333333,2.5,3.86e-06,3.52e-06,1.444
2.20666666667,2.5,3.85e-06,3.52e-06,1.444
2.21,2.5,3.85e-06,3.52e-06,1.444
2.21333333333,2.5,3.84e-06,3.52e-06,1.444
2.21666666667,2.5,3.84e-06,3.52e-06,1.444
2.22,2.5,3.83e-06,3.52e-06,1.444
2.22333333333,2.5,3.82e-06,3.52e-06,1.444
2.22666666667,2.5,3.81e-06,3.52e-06,1.444
2.23,2.5,3.82e-06,3.52e-06,1.444
2.23333333333,2.5,3.8e-06,3.52e-06,1.444
2.23666666667,2.5,3.8e-06,3.52e-06,1.444
2.24,2.5,3.79e-06,3.52e-06,1.444
2.24333333333,2.5,3.78e-06,3.52e-06,1.444
2.24666666667,2.5,3.78e-06,3.52e-06,1.444
2.25,2.5,3.77e-06,3.52e-06,1.444
2.25333333333,2.5,3.77e-06,3.52e-06,1.444
2.25666666667,2.5,3.76e-06,3.52e-06,1.444
2.26,2.5,3.76e-06,3.52e-06,1.444
2.26333333333,2.5,3.75e-06,3.51e-06,1.444
2.26666666667,2.5,3.74e-06,3.51e-06,1.444
