"V1","V2","I1","I2","V"
4.0,4.5,1.31e-06,2.09e-06,4.114
4.00333333333,4.5,1.28e-06,2.08e-06,3.846
4.00666666667,4.5,1.27e-06,2.08e-06,3.678
4.01,4.5,1.26e-06,2.07e-06,3.518
4.01333333333,4.5,1.26e-06,2.08e-06,3.364
4.01666666667,4.5,1.26e-06,2.08e-06,3.22
4.02,4.5,1.25e-06,2.08e-06,3.124
4.02333333333,4.5,1.25e-06,2.08e-06,3.104
4.02666666667,4.5,1.23e-06,2.08e-06,3.1
4.03,4.5,1.23e-06,2.08e-06,3.098
4.03333333333,4.5,1.23e-06,2.08e-06,3.096
4.03666666667,4.5,1.23e-06,2.09e-06,3.096
4.04,4.5,1.21e-06,2.08e-06,3.096
4.04333333333,4.5,1.22e-06,2.09e-06,3.096
4.04666666667,4.5,1.21e-06,2.09e-06,3.096
4.05,4.5,1.21e-06,2.09e-06,3.096
4.05333333333,4.5,1.2e-06,2.08e-06,3.094
4.05666666667,4.5,1.19e-06,2.08e-06,3.094
4.06,4.5,1.19e-06,2.08e-06,3.094
4.06333333333,4.5,1.19e-06,2.08e-06,3.094
4.06666666667,4.5,1.19e-06,2.08e-06,3.094
4.07,4.5,1.18e-06,2.08e-06,3.094
4.07333333333,4.5,1.17e-06,2.09e-06,3.094
4.07666666667,4.5,1.16e-06,2.08e-06,3.094
4.08,4.5,1.16e-06,2.08e-06,3.094
4.08333333333,4.5,1.16e-06,2.08e-06,3.094
4.08666666667,4.5,1.15e-06,2.09e-06,3.094
4.09,4.5,1.15e-06,2.09e-06,3.094
4.09333333333,4.5,1.14e-06,2.08e-06,3.094
4.09666666667,4.5,1.14e-06,2.08e-06,3.094
4.1,4.5,1.13e-06,2.08e-06,3.094
4.10333333333,4.5,1.13e-06,2.08e-06,3.094
4.10666666667,4.5,1.12e-06,2.08e-06,3.094
4.11,4.5,1.12e-06,2.08e-06,3.094
4.11333333333,4.5,1.12e-06,2.08e-06,3.094
4.11666666667,4.5,1.12e-06,2.08e-06,3.094
4.12,4.5,1.11e-06,2.09e-06,3.094
4.12333333333,4.5,1.1e-06,2.08e-06,3.094
4.12666666667,4.5,1.1e-06,2.08e-06,3.094
4.13,4.5,1.09e-06,2.08e-06,3.094
4.13333333333,4.5,1.09e-06,2.08e-06,3.094
4.13666666667,4.5,1.09e-06,2.08e-06,3.094
4.14,4.5,1.08e-06,2.09e-06,3.094
4.14333333333,4.5,1.08e-06,2.09e-06,3.094
4.14666666667,4.5,1.07e-06,2.08e-06,3.094
4.15,4.5,1.07e-06,2.08e-06,3.094
4.15333333333,4.5,1.07e-06,2.08e-06,3.094
4.15666666667,4.5,1.05e-06,2.08e-06,3.094
4.16,4.5,1.05e-06,2.08e-06,3.094
4.16333333333,4.5,1.05e-06,2.09e-06,3.094
4.16666666667,4.5,1.04e-06,2.09e-06,3.094
4.17,4.5,1.04e-06,2.09e-06,3.094
4.17333333333,4.5,1.04e-06,2.09e-06,3.094
4.17666666667,4.5,1.04e-06,2.09e-06,3.094
4.18,4.5,1.03e-06,2.09e-06,3.094
4.18333333333,4.5,1.02e-06,2.09e-06,3.094
4.18666666667,4.5,1.02e-06,2.08e-06,3.094
4.19,4.5,1.01e-06,2.08e-06,3.094
4.19333333333,4.5,1.02e-06,2.09e-06,3.094
4.19666666667,4.5,1e-06,2.08e-06,3.094
4.2,4.5,9.9e-07,2.08e-06,3.094
4.20333333333,4.5,9.95e-07,2.09e-06,3.094
4.20666666667,4.5,9.81e-07,2.08e-06,3.094
4.21,4.5,9.91e-07,2.09e-06,3.094
4.21333333333,4.5,9.77e-07,2.09e-06,3.094
4.21666666667,4.5,9.71e-07,2.08e-06,3.094
4.22,4.5,9.69e-07,2.08e-06,3.094
4.22333333333,4.5,9.68e-07,2.09e-06,3.094
4.22666666667,4.5,9.59e-07,2.09e-06,3.094
4.23,4.5,9.55e-07,2.09e-06,3.094
4.23333333333,4.5,9.53e-07,2.09e-06,3.094
4.23666666667,4.5,9.5e-07,2.09e-06,3.094
4.24,4.5,9.49e-07,2.08e-06,3.094
4.24333333333,4.5,9.42e-07,2.09e-06,3.094
4.24666666667,4.5,9.3e-07,2.09e-06,3.094
4.25,4.5,9.3e-07,2.09e-06,3.094
4.25333333333,4.5,9.29e-07,2.08e-06,3.094
4.25666666667,4.5,9.2e-07,2.08e-06,3.094
4.26,4.5,9.16e-07,2.08e-06,3.094
4.26333333333,4.5,9.15e-07,2.09e-06,3.094
4.26666666667,4.5,9.04e-07,2.09e-06,3.094
4.27,4.5,9.06e-07,2.08e-06,3.094
4.27333333333,4.5,8.99e-07,2.09e-06,3.094
4.27666666667,4.5,8.94e-07,2.08e-06,3.094
4.28,4.5,8.94e-07,2.09e-06,3.094
4.28333333333,4.5,8.89e-07,2.08e-06,3.094
4.28666666667,4.5,8.79e-07,2.09e-06,3.094
4.29,4.5,8.82e-07,2.08e-06,3.094
4.29333333333,4.5,8.77e-07,2.08e-06,3.094
4.29666666667,4.5,8.69e-07,2.08e-06,3.094
4.3,4.5,8.69e-07,2.09e-06,3.094
4.30333333333,4.5,8.65e-07,2.08e-06,3.094
4.30666666667,4.5,8.59e-07,2.08e-06,3.094
4.31,4.5,8.57e-07,2.08e-06,3.096
4.31333333333,4.5,8.51e-07,2.08e-06,3.094
4.31666666667,4.5,8.44e-07,2.07e-06,3.094
4.32,4.5,8.46e-07,2.08e-06,3.094
4.32333333333,4.5,8.42e-07,2.08e-06,3.096
4.32666666667,4.5,8.43e-07,2.07e-06,3.096
