"V1","V2","I1","I2","V"
2.98,2.5,3e-09,0.001079,0.938
2.985,2.5,1.2e-09,0.001078,0.939
2.99,2.5,1.2e-09,0.001076,0.941
2.995,2.5,6.3e-09,0.001074,0.942
3.0,2.5,-1e-10,0.001072,0.943
3.005,2.5,6e-09,0.00107,0.944
3.01,2.5,-5e-10,0.001068,0.946
3.015,2.5,-1.9e-09,0.001066,0.947
3.02,2.5,-6e-10,0.001064,0.948
3.025,2.5,2.8e-09,0.001063,0.949
3.03,2.5,1e-10,0.001061,0.951
3.035,2.5,-8e-10,0.001059,0.952
3.04,2.5,1.1e-09,0.001057,0.953
3.045,2.5,3e-10,0.001055,0.955
3.05,2.5,4.4e-09,0.001053,0.956
3.055,2.5,1.8e-09,0.001051,0.957
3.06,2.5,-3.5e-09,0.001049,0.959
3.065,2.5,-8e-10,0.001047,0.96
3.07,2.5,-1e-10,0.001045,0.961
3.075,2.5,1.7e-09,0.001044,0.962
3.08,2.5,9e-10,0.001042,0.964
3.085,2.5,1.7e-09,0.00104,0.965
3.09,2.5,-1.5e-09,0.001038,0.966
3.095,2.5,-4e-10,0.001036,0.968
3.1,2.5,1.4e-09,0.001034,0.969
3.105,2.5,2e-09,0.001032,0.97
3.11,2.5,2.6e-09,0.00103,0.971
3.115,2.5,1.4e-09,0.001028,0.973
3.12,2.5,2e-10,0.001027,0.974
3.125,2.5,-8e-10,0.001025,0.975
3.13,2.5,-1.6e-09,0.001023,0.977
3.135,2.5,1.2e-09,0.001021,0.978
3.14,2.5,2.7e-09,0.001019,0.98
3.145,2.5,2.3e-09,0.001017,0.981
3.15,2.5,-2.4e-09,0.001015,0.982
3.155,2.5,1.9e-09,0.001013,0.983
3.16,2.5,5e-10,0.001011,0.985
3.165,2.5,2.5e-09,0.001009,0.986
3.17,2.5,5e-10,0.001007,0.987
3.175,2.5,6e-10,0.001005,0.989
3.18,2.5,4e-10,0.001003,0.99
3.185,2.5,1.4e-09,0.001001,0.992
3.19,2.5,-2.8e-09,0.001,0.993
3.195,2.5,2.8e-09,0.000998,0.994
3.2,2.5,1.4e-09,0.000996,0.996
3.205,2.5,1.2e-09,0.000994,0.997
3.21,2.5,-1e-09,0.000992,0.998
3.215,2.5,7e-10,0.00099,1.0
3.22,2.5,4e-10,0.000988,1.001
3.225,2.5,0.0,0.000986,1.002
3.23,2.5,1.5e-09,0.000984,1.004
3.235,2.5,-1e-09,0.000982,1.005
3.24,2.5,-4e-10,0.00098,1.007
3.245,2.5,3.2e-09,0.000978,1.008
3.25,2.5,-3e-10,0.000976,1.009
3.255,2.5,6e-10,0.000974,1.011
3.26,2.5,1.2e-09,0.000972,1.012
3.265,2.5,-8e-10,0.00097,1.014
3.27,2.5,-2.7e-09,0.000968,1.015
3.275,2.5,2.7e-09,0.000966,1.016
3.28,2.5,3.5e-09,0.000964,1.018
3.285,2.5,-1.3e-09,0.000962,1.019
3.29,2.5,2e-09,0.00096,1.02
3.295,2.5,4.9e-09,0.000958,1.022
3.3,2.5,1.5e-09,0.000956,1.023
3.305,2.5,6e-10,0.000954,1.025
3.31,2.5,1.4e-09,0.000952,1.026
3.315,2.5,9e-10,0.00095,1.028
3.32,2.5,1.7e-09,0.000948,1.029
3.325,2.5,-2e-10,0.000946,1.03
3.33,2.5,8e-10,0.000944,1.032
3.335,2.5,1.7e-09,0.000942,1.033
3.34,2.5,0.0,0.00094,1.035
3.345,2.5,3.5e-09,0.000938,1.036
3.35,2.5,-3e-10,0.000936,1.037
3.355,2.5,-2e-10,0.000934,1.039
3.36,2.5,1.5e-09,0.000932,1.04
3.365,2.5,-5e-10,0.000931,1.042
3.37,2.5,1.4e-09,0.000928,1.043
3.375,2.5,9e-10,0.000927,1.044
3.38,2.5,2e-10,0.000925,1.046
3.385,2.5,7e-10,0.000923,1.047
3.39,2.5,6e-10,0.000921,1.049
3.395,2.5,4e-10,0.000919,1.05
3.4,2.5,0.0,0.000917,1.051
3.405,2.5,-5e-10,0.000915,1.053
3.41,2.5,1.9e-09,0.000913,1.054
3.415,2.5,-9e-10,0.000911,1.056
3.42,2.5,3.1e-09,0.000909,1.057
3.425,2.5,-9e-10,0.000907,1.059
3.43,2.5,1.3e-09,0.000905,1.06
3.435,2.5,1e-09,0.000903,1.062
3.44,2.5,-5e-10,0.000901,1.063
3.445,2.5,-1.2e-09,0.000899,1.064
3.45,2.5,9e-10,0.000897,1.066
3.455,2.5,-8e-10,0.000895,1.067
3.46,2.5,7e-10,0.000892,1.069
3.465,2.5,3.8e-09,0.00089,1.07
3.47,2.5,-1.8e-09,0.000888,1.072
3.475,2.5,1.3e-09,0.000886,1.073
3.48,2.5,-2e-09,0.000884,1.075
3.485,2.5,8e-10,0.000882,1.076
3.49,2.5,8e-10,0.00088,1.078
3.495,2.5,1.6e-09,0.000878,1.08
3.5,2.5,8e-10,0.000876,1.081
